PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Cao, Kaiying; Xu, Bing; He, Yi; Xu, Qingyun								Optimal carbon reduction level and ordering quantity under financial constraints								INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH				27	5	SI		2270	2293		10.1111/itor.12606				SEP 2020	2020										2	0	0	0	0	0	2			0969-6016	1475-3995		WOS:000525561200002		
J	Hu, Xiaojian; Feng, Shuai; Liu, Jiqiong; Yang, Aifeng; Wang, Guanxiong; Xu, Hui								Return Mode Selection and Pricing Strategy for a Dual-Channel Retailer								DISCRETE DYNAMICS IN NATURE AND SOCIETY				2020						5261486	10.1155/2020/5261486				AUG 1 2020	2020										0	0	0	0	0	0	0			1026-0226	1607-887X		WOS:000561374700003		
J	Sun, Monic; Tyagi, Rajeev K.								Product Fit Uncertainty and Information Provision in a Distribution Channel								PRODUCTION AND OPERATIONS MANAGEMENT				29	10			2381	2402		10.1111/poms.13237		JUL 2020		OCT 2020	2020										1	0	0	0	0	0	1			1059-1478	1937-5956		WOS:000549085000001		
J	Mai, Fengxia; Zhang, Jianxiong; Yang, Rui; Sun, Xiaojie					Zhang, Jianxiong/0000-0002-3814-7257			Complexity Analysis of Pricing in a Multichannel Supply Chain with Spillovers from Online to Offline Sales								COMPLEXITY				2020						3145478	10.1155/2020/3145478				JUL 14 2020	2020										0	0	0	0	0	0	0			1076-2787	1099-0526		WOS:000556266800006		
J	Wang, Jinglve; Zhou, Guohua								The Impact of Government Subsidies on Private R&D Investment in Different Markets								MATHEMATICAL PROBLEMS IN ENGINEERING				2020						2021865	10.1155/2020/2021865				JUL 4 2020	2020										0	0	0	0	0	0	0			1024-123X	1563-5147		WOS:000552804200006		
J	Chen, Huiru; Hao, Yifei; Yan, Yingchen								The introduction strategy of the emerging online marketplace considering risk attitude and channel power								INTERNATIONAL JOURNAL OF GENERAL SYSTEMS				49	5			470	496		10.1080/03081079.2020.1748617				JUL 3 2020	2020										0	0	0	0	0	0	0			0308-1079	1563-5104		WOS:000555111500002		
J	Kim, Yunjeong; Lee, Yuri					Lee, Yuri/0000-0003-0584-650X			Cross-channel spillover effect of price promotion in fashion								INTERNATIONAL JOURNAL OF RETAIL & DISTRIBUTION MANAGEMENT				48	10			1139	1154		10.1108/IJRDM-12-2019-0393		JUL 2020		OCT 12 2020	2020										0	0	0	0	0	0	0			0959-0552	1758-6690		WOS:000547275500001		
J	Hagiu, Andrei; Jullien, Bruno; Wright, Julian					Jullien, Bruno/0000-0002-5919-7835			Creating Platforms by Hosting Rivals								MANAGEMENT SCIENCE				66	7			3234	3248		10.1287/mnsc.2019.3356				JUL 2020	2020										0	0	0	0	0	0	0			0025-1909	1526-5501		WOS:000555783900022		
J	Chen, Pingping; Zhao, Ruiqing; Yan, Yingchen; Li, Xiang								Promotional pricing and online business model choice in the presence of retail competition								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				94						102085	10.1016/j.omega.2019.07.001				JUL 2020	2020										3	0	0	0	0	0	3			0305-0483	1873-5274		WOS:000528206400015		
J	Sun, Jiong; Zhang, Xing; Zhu, Qingyuan					sun, jiong/0000-0002-9835-9075			Counterfeiters in Online Marketplaces: Stealing Your Sales or Sharing Your Costs								JOURNAL OF RETAILING				96	2			189	202		10.1016/j.jretai.2019.07.002				JUN 2020	2020										1	0	0	0	0	0	1			0022-4359	1873-3271		WOS:000544266400004		
J	Bei, Zhiling; Gielens, Katrijn								Overcoming Institutional and Infrastructure Weaknesses in China via Online Third-Party Marketplaces								JOURNAL OF INTERNATIONAL MARKETING				28	2	SI		3	19		10.1177/1069031X20915850				JUN 2020	2020										1	0	0	0	0	0	1			1069-031X	1547-7215		WOS:000536521600002		
J	Niu, Baozhuang; Li, Qiyang; Chen, Lei								Exclusive vs. competitive retailing: Overseas vaccine supplier's channel selection considering profit and social responsibility objectives								COMPUTERS & INDUSTRIAL ENGINEERING				144						106499	10.1016/j.cie.2020.106499				JUN 2020	2020										2	0	0	0	0	0	2			0360-8352	1879-0550		WOS:000535972200044		
J	Li, Xiang								Reducing channel costs by investing in smart supply chain technologies								TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW				137						101927	10.1016/j.tre.2020.101927				MAY 2020	2020										1	0	0	0	0	0	1			1366-5545			WOS:000529057800009		
J	Liu, Jinjin; Ke, Hua					Ke, Hua/0000-0001-7206-1994			Firms' pricing strategies under different decision sequences in dual-format online retailing								SOFT COMPUTING											10.1007/s00500-019-04399-0		OCT 2019			2019										3	0	0	0	0	0	3			1432-7643	1433-7479		WOS:000488941000001		
J	Ye, Fei; Yan, Hui; Xie, Wei					ye, fei/0000-0002-0749-7393			Optimal contract selection for an online travel agent and two hotels under price competition								INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH											10.1111/itor.12804		APR 2020			2020										0	0	0	0	0	0	0			0969-6016	1475-3995		WOS:000528391400001		
J	Pu, Xujin; Sun, Shuxing; Shao, Jing								Direct Selling, Reselling, or Agency Selling? Manufacturer's Online Distribution Strategies and Their Impact								INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE				24	2			232	254		10.1080/10864415.2020.1715530				APR 2 2020	2020										0	0	0	0	0	0	0			1086-4415	1557-9301		WOS:000517362300005		
J	Liu, Bingbing; Guo, Xiaolong; Yu, Yugang; Tian, Lin					Guo, Xiaolong/0000-0002-1261-6852			Manufacturer's contract choice facing competing downstream online retail platforms								INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH											10.1080/00207543.2020.1744767		APR 2020			2020										1	0	0	0	0	0	1			0020-7543	1366-588X		WOS:000557294700001		
J	Liu, Weihua; Yan, Xiaoyu; Li, Xiang; Wei, Wanying								The impacts of market size and data-driven marketing on the sales mode selection in an Internet platform based supply chain								TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW				136						101914	10.1016/j.tre.2020.101914				APR 2020	2020										3	0	0	0	0	0	3			1366-5545			WOS:000523602300021		
J	Qin, Xuelian; Liu, Zhixue; Tian, Lin								The strategic analysis of logistics service sharing in an e-commerce platform								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				92						102153	10.1016/j.omega.2019.102153				APR 2020	2020										3	0	0	0	0	0	3			0305-0483	1873-5274		WOS:000510947600009		
J	Wang, Tong-Yuan; Li, Yan-Lai; Yang, Hong-Tai; Chin, Kwai-Sang; Wang, Zeng-Qiang				Yang, Hongtai/AAZ-1699-2020; Wang, Tong-Yuan/ABI-7907-2020	Wang, Tong-Yuan/0000-0002-4800-7450; Yang, Hongtai/0000-0002-3608-1936			Information sharing strategies in a hybrid-format online retailing supply chain								INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH											10.1080/00207543.2020.1746851		MAR 2020			2020										0	0	0	0	0	0	0			0020-7543	1366-588X		WOS:000523668700001		
J	Xu, Biao; Yao, Zhong; Wu, Shin-yi				YAO, Zhong/K-3569-2015	YAO, Zhong/0000-0001-7021-4213			Pricing strategies for a bundled channel with services network effects								INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH											10.1080/00207543.2020.1746852		MAR 2020			2020										0	0	0	0	0	0	0			0020-7543	1366-588X		WOS:000523972800001		
J	Liu, Jinjin; Ke, Hua								Firms' preferences for retailing formats considering one manufacturer's emission reduction investment								INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH											10.1080/00207543.2020.1745314		MAR 2020			2020										2	0	0	0	0	0	2			0020-7543	1366-588X		WOS:000524097000001		
J	Xue, Musen; Zhang, Jianxiong								Supply chain encroachment with quality decision and different power structures								RAIRO-OPERATIONS RESEARCH				54	3			693	718		10.1051/ro/2019027				MAR 10 2020	2020										0	0	0	0	0	0	0			0399-0559	1290-3868		WOS:000519740300002		
J	Belhadj, Nada; Laussel, Didier; Resende, Joana					Resende, Joana/0000-0002-8322-2578			Marketplace or reselling? A signalling model								INFORMATION ECONOMICS AND POLICY				50						100834	10.1016/j.infoecopol.2019.100834				MAR 2020	2020										1	0	0	0	0	0	1			0167-6245	1873-5975		WOS:000528036400001		
J	Pi, Shangyu; Wang, Yang								An E-Tailer's Operational Strategy under Different Supply Chain Structures								SUSTAINABILITY				12	5					2141	10.3390/su12052141				MAR 1 2020	2020										0	0	0	0	0	0	0				2071-1050		WOS:000522470900442		
J	Kort, Peter M.; Taboubi, Sihem; Zaccour, Georges					Kort, Peter/0000-0001-5973-1981			Pricing decisions in marketing channels in the presence of optional contingent products								CENTRAL EUROPEAN JOURNAL OF OPERATIONS RESEARCH				28	1			167	192		10.1007/s10100-018-0527-x				MAR 2020	2020										3	0	0	0	0	0	3			1435-246X	1613-9178		WOS:000518551500010		
J	Zennyo, Yusuke					Zennyo, Yusuke/0000-0001-6243-4806			Strategic contracting and hybrid use of agency and wholesale contracts in e-commerce platforms								EUROPEAN JOURNAL OF OPERATIONAL RESEARCH				281	1			231	239		10.1016/j.ejor.2019.08.026				FEB 16 2020	2020										7	0	0	0	0	0	7			0377-2217	1872-6860		WOS:000495480100018		
J	Pu, Xujin; Ji, Bowen; Wang, Hongfeng								Online channel strategies under different offline channel power structures for the Belt and Road of China								MARITIME POLICY & MANAGEMENT				47	6			756	777		10.1080/03088839.2020.1725675		FEB 2020		AUG 17 2020	2020										0	0	0	0	0	0	0			0308-8839	1464-5254		WOS:000527013300001		
J	Wei, Jie; Lu, Jinghui; Wang, Yue								How to choose online sales formats for competitive e-tailers								INTERNATIONAL TRANSACTIONS IN OPERATIONAL RESEARCH				28	4	SI		2055	2080		10.1111/itor.12777		JAN 2020		JUL 2021	2021										2	0	0	0	0	0	2			0969-6016	1475-3995		WOS:000510029300001		
J	Wei, Jie; Lu, Jinghui; Zhao, Jing								Interactions of competing manufacturers' leader-follower relationship and sales format on online platforms								EUROPEAN JOURNAL OF OPERATIONAL RESEARCH				280	2			508	522		10.1016/j.ejor.2019.07.048				JAN 16 2020	2020										8	0	0	0	1	0	8			0377-2217	1872-6860		WOS:000488997700009		
J	Li, Zonghuo; Yang, Wensheng; Liu, Xiaohong; Taimoor, Hassan								Coordination strategies in dual-channel supply chain considering innovation investment and different game ability								KYBERNETES				49	6			1581	1603		10.1108/K-12-2018-0669				2020	2020										0	0	0	0	0	0	0			0368-492X	1758-7883		WOS:000541846200001		
J	Zhen, Xueping; Shi, Dan; Li, Yongjian; Zhang, Chu				Li, Yongjian/AAE-6685-2021	Zhen, Xueping/0000-0003-2117-6542			Manufacturer's financing strategy in a dual-channel supply chain: Third -party platform, bank, and retailer credit financing								TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW				133						101820	10.1016/j.tre.2019.101820				JAN 2020	2020										4	0	0	0	0	0	4			1366-5545			WOS:000513298400002		
J	Song, Wen; Li, Wenli; Geng, Shidao					Geng, Shidao/0000-0003-2760-1247			Effect of online product reviews on third parties' selling on retail platforms								ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS				39						100900	10.1016/j.elerap.2019.100900				JAN-FEB 2020	2020										2	0	0	0	0	0	2			1567-4223	1873-7846		WOS:000517564000007		
J	Fan, Xiaojun; Yin, Zhe; Liu, Yan								The value of horizontal cooperation in online retail channels								ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS				39						100897	10.1016/j.elerap.2019.100897				JAN-FEB 2020	2020										2	0	0	0	0	0	2			1567-4223	1873-7846		WOS:000517564000005		
J	Liu, Lu; Feng, Lipan; Xu, Bing; Deng, Weisheng					Liu, Lu/0000-0003-0871-9821			Operation strategies for an omni-channel supply chain: Who is better off taking on the online channel and offline service?								ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS				39						100918	10.1016/j.elerap.2019.100918				JAN-FEB 2020	2020										6	0	0	0	0	0	6			1567-4223	1873-7846		WOS:000517564000018		
J	Guo, Qiang; Li, Zenglu; Nie, Jiajia								Strategic Analysis of the Online Recycler's Reselling Channel Selection: Agency or Self-Run								SUSTAINABILITY				12	1					78	10.3390/su12010078				JAN 2020	2020										0	0	0	0	0	0	0				2071-1050		WOS:000521955600078		
J	Wen, Yue; Wang, Yong; Shi, MingJun								Competition in the Multi-Channel Supply Chain with a Self-Logistics-type E-Platform								INTERNATIONAL JOURNAL OF INFORMATION SYSTEMS AND SUPPLY CHAIN MANAGEMENT				13	1			32	72		10.4018/IJISSCM.2020010103				JAN-MAR 2020	2020										0	0	0	0	0	0	0			1935-5726	1935-5734		WOS:000508392000003		
J	Zhang, Shichen; Zhang, Jianxiong					Zhang, Jianxiong/0000-0002-3814-7257			Agency selling or reselling: E-tailer information sharing with supplier offline entry								EUROPEAN JOURNAL OF OPERATIONAL RESEARCH				280	1			134	151		10.1016/j.ejor.2019.07.003				JAN 2020	2020										16	0	0	0	0	0	16			0377-2217	1872-6860		WOS:000488997600010		
J	Li, Yiming; Li, Gang; Tayi, Giri Kumar; Cheng, T. C. E.				Cheng, Edwin/D-5688-2015	Cheng, Edwin/0000-0001-5127-6419			Omni-channel retailing: Do offline retailers benefit from online reviews?								INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS				218				43	61		10.1016/j.ijpe.2019.05.002				DEC 2019	2019										8	0	0	0	0	0	8			0925-5273	1873-7579		WOS:000500377000004		
J	Shi, Yuan; Zhou, Luying; Qu, Ting; Qi, Qian								Introducing the marketplace or not? Risk analysis of channel strategy for online retailers								INDUSTRIAL MANAGEMENT & DATA SYSTEMS				120	2	SI		366	387		10.1108/IMDS-03-2019-0183		NOV 2019		FEB 3 2020	2020										1	0	0	0	0	0	1			0263-5577	1758-5783		WOS:000501487600001		
J	He, Peng; He, Yong; Xu, Henry; Zhou, Li				; Zhou, Li/B-3035-2011	He, Yong/0000-0002-6834-0883; Zhou, Li/0000-0001-7132-5935			Online selling mode choice and pricing in an O2O tourism supply chain considering corporate social responsibility								ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS				38						100894	10.1016/j.elerap.2019.100894				NOV-DEC 2019	2019										5	0	0	0	1	0	5			1567-4223	1873-7846		WOS:000497970300004		
J	Zheng, Benrong; Yu, Niu; Jin, Liang; Xia, Huosong					Zheng, Benrong/0000-0001-6017-1723			Effects of power structure on manufacturer encroachment in a closed-loop supply chain								COMPUTERS & INDUSTRIAL ENGINEERING				137						106062	10.1016/j.cie.2019.106062				NOV 2019	2019										3	0	0	0	0	0	3			0360-8352	1879-0550		WOS:000500376700061		
J	Li, Qi; Wang, Quansheng; Song, Peijian								The Effects of Agency Selling on Reselling on Hybrid Retail Platforms								INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE				23	4			524	556		10.1080/10864415.2019.1655209				OCT 2 2019	2019										2	0	0	0	0	0	2			1086-4415	1557-9301		WOS:000487030300004		
J	Inoue, Yuki; Hashimoto, Masataka; Takenaka, Takeshi				Inoue, Yuki/O-5025-2018	Inoue, Yuki/0000-0001-6298-2693			Effectiveness of Ecosystem Strategies for the Sustainability of Marketplace Platform Ecosystems								SUSTAINABILITY				11	20					5866	10.3390/su11205866				OCT 2 2019	2019										0	0	0	0	0	0	0				2071-1050		WOS:000498398900322		
J	Li, Guo; Zhang, Xuefeng; Liu, Mengqi				Zhang, Xuefeng/ABC-9316-2020	Li, Guo/0000-0002-7127-1102			E-tailer's procurement strategies for drop-shipping: Simultaneous vs. sequential approach to two manufacturers								TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW				130				108	127		10.1016/j.tre.2019.08.014				OCT 2019	2019										6	0	0	0	0	0	6			1366-5545			WOS:000490648200007		
J	Guo, Hong; Zhao, Xuying; Hao, Lin; Liu, De					Liu, De/0000-0002-9430-9732			Economic Analysis of Reward Advertising								PRODUCTION AND OPERATIONS MANAGEMENT				28	10			2413	2430		10.1111/poms.13015				OCT 2019	2019										6	0	0	0	0	0	6			1059-1478	1937-5956		WOS:000490422100001		
J	Li, Guo; Zheng, Hong; Liu, Mengqi					Li, Guo/0000-0002-7127-1102			Reselling or drop shipping: Strategic analysis of E-commerce dual-channel structures								ELECTRONIC COMMERCE RESEARCH				20	3	SI		475	508		10.1007/s10660-019-09382-3		SEP 2019		SEP 2020	2020										0	0	0	0	0	0	0			1389-5753	1572-9362		WOS:000489511000001		
J	Li, Mengli; Zhang, Xumei; Dan, Bin				Dan, Bin/AAT-5273-2020	Dan, Bin/0000-0001-9156-0465			Competition and cooperation in a supply chain with an offline showroom under asymmetric information								INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH				58	19			5964	5979		10.1080/00207543.2019.1661536		SEP 2019		OCT 1 2020	2020										4	0	0	0	0	0	4			0020-7543	1366-588X		WOS:000486909600001		
J	Li, Zhiyong; Ho (Chad), Yi-Chun; Nan, Guofang; Li, Minqiang				Li, Zhiyong/ABE-2142-2020	Li, Zhiyong/0000-0001-9398-7606			Agency or resale: Effects of a platform-performance investment for frenemy platforms								DECISION SUPPORT SYSTEMS				124						113098	10.1016/j.dss.2019.113098				SEP 2019	2019										2	0	0	0	0	0	2			0167-9236	1873-5797		WOS:000484648000008		
J	Gielens, Katrijn; Steenkamp, Jan-Benedict E. M.								Branding in the era of digital (dis)intermediation								INTERNATIONAL JOURNAL OF RESEARCH IN MARKETING				36	3	SI		367	384		10.1016/j.ijresmar.2019.01.005				SEP 2019	2019										12	0	0	0	0	0	12			0167-8116	1873-8001		WOS:000501622900003		
J	Nie, Jiajia; Zhong, Ling; Yan, Hong; Yang, Wenjuan								Retailers' distribution channel strategies with cross-channel effect in a competitive market								INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS				213				32	45		10.1016/j.ijpe.2018.12.019				JUL 2019	2019										11	0	0	0	1	0	11			0925-5273	1873-7579		WOS:000470945300004		
J	Huang, Hongfu; He, Yong; Chen, Jing				He, Yong/G-8557-2011; He, Yong/W-1575-2019	He, Yong/0000-0002-6834-0883; He, Yong/0000-0002-6834-0883			Competitive strategies and quality to counter parallel importation in global market								OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE				86				173	197		10.1016/j.omega.2018.07.009				JUL 2019	2019										9	1	0	0	0	0	10			0305-0483			WOS:000465054900012		
J	Yu, Yugang; Sun, Libo; Guo, Xiaolong					Guo, Xiaolong/0000-0002-1261-6852			Dual-channel decision in a shopping complex when considering consumer channel preference								JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY				71	10			1638	1656		10.1080/01605682.2019.1621221		JUN 2019		OCT 2 2020	2020										4	0	0	0	0	0	4			0160-5682	1476-9360		WOS:000472962400001		
J	Li, Guo; Li, Lin; Sun, Jiasen					Li, Guo/0000-0002-7127-1102; Li, Lin/0000-0002-3849-4881			Pricing and service effort strategy in a dual-channel supply chain with showrooming effect								TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW				126				32	48		10.1016/j.tre.2019.03.019				JUN 2019	2019										45	0	0	0	1	0	45			1366-5545			WOS:000471741100003		
J	Pu, Xujin; Sun, Shuxing; Han, Guanghua								Differentiated-product distribution in a dual-channel supply chain								MANAGERIAL AND DECISION ECONOMICS				40	4			363	373		10.1002/mde.3007				JUN 2019	2019										2	0	0	0	0	0	2			0143-6570	1099-1468		WOS:000465851100002		
J	Wang, Jing; Yan, Yingchen; Du, Huibin; Zhao, Ruiqing								The optimal sales format for green products considering downstream investment								INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH				58	4			1107	1126		10.1080/00207543.2019.1612963		MAY 2019		FEB 16 2020	2020										8	0	0	0	0	0	8			0020-7543	1366-588X		WOS:000471549200001		
